timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2024-06-25T00:00:00.000Z";"2024-06-25T23:59:59.999Z";"2024-06-25T15:22:00.000Z";"2024-06-25T01:36:00.000Z";"2781";3350.5556112346;3422.2134236289;3335.5567710737;3395.029004864;13235546062.82;408004063840.54;120176900.77;"2024-06-25T23:59:59.999Z"
"2024-06-24T00:00:00.000Z";"2024-06-24T23:59:59.999Z";"2024-06-24T00:43:00.000Z";"2024-06-24T16:54:00.000Z";"2781";3418.7831418412;3430.6990003375;3244.241470421;3350.25635103;23137744903.39;402549003799.04;120154687.17;"2024-06-24T23:59:59.999Z"
"2024-06-23T00:00:00.000Z";"2024-06-23T23:59:59.999Z";"2024-06-23T04:19:00.000Z";"2024-06-23T21:21:00.000Z";"2781";3494.9539342188;3519.3249367643;3408.5829919699;3418.6118772591;9418141332.84;418014043658.51;122275958.39;"2024-06-23T23:59:59.999Z"
"2024-06-22T00:00:00.000Z";"2024-06-22T23:59:59.999Z";"2024-06-22T00:01:00.000Z";"2024-06-22T08:23:00.000Z";"2781";3516.5511681264;3519.4974528136;3477.1699123882;3494.8133879808;7423703673.29;427332560845.76;122276217.18;"2024-06-22T23:59:59.999Z"
"2024-06-21T00:00:00.000Z";"2024-06-21T23:59:59.999Z";"2024-06-21T20:20:00.000Z";"2024-06-21T08:58:00.000Z";"2781";3511.2683700574;3542.9572388567;3447.9356117014;3516.0755619859;15933353455.85;429934216658.7;122276728.44;"2024-06-21T23:59:59.999Z"
"2024-06-20T00:00:00.000Z";"2024-06-20T23:59:59.999Z";"2024-06-20T11:09:00.000Z";"2024-06-20T16:09:00.000Z";"2781";3559.3473095853;3623.8865329973;3485.4600239355;3511.0869233634;16115123752.71;429318923899.22;122275219.4;"2024-06-20T23:59:59.999Z"
"2024-06-19T00:00:00.000Z";"2024-06-19T23:59:59.999Z";"2024-06-19T04:14:00.000Z";"2024-06-19T00:24:00.000Z";"2781";3482.3507206099;3583.319973285;3466.4810053308;3559.3473095853;15275373777.7;435222804701.35;122276014.91;"2024-06-19T23:59:59.999Z"
"2024-06-18T00:00:00.000Z";"2024-06-18T23:59:59.999Z";"2024-06-18T00:02:00.000Z";"2024-06-18T01:46:00.000Z";"2781";3510.5652011549;3514.1771367894;3371.5903388381;3483.6813541597;21022514455.21;425974076070.51;122276991.71;"2024-06-18T23:59:59.999Z"
"2024-06-17T00:00:00.000Z";"2024-06-17T23:59:59.999Z";"2024-06-17T00:40:00.000Z";"2024-06-17T16:21:00.000Z";"2781";3622.3835665223;3634.2853282448;3468.1489746787;3511.379017106;17838856987.87;421924718208.96;120159263.97;"2024-06-17T23:59:59.999Z"
"2024-06-16T00:00:00.000Z";"2024-06-16T23:59:59.999Z";"2024-06-16T22:11:00.000Z";"2024-06-16T04:23:00.000Z";"2781";3566.7618996857;3648.0928980722;3541.5343804535;3620.5634464932;9878388157.61;435027296279.56;120154584.42;"2024-06-16T23:59:59.999Z"
"2024-06-15T00:00:00.000Z";"2024-06-15T23:59:59.999Z";"2024-06-15T15:21:00.000Z";"2024-06-15T02:04:00.000Z";"2781";3479.7856170187;3589.8873965654;3473.45274656;3565.5495056541;12733651076.32;428418835599.9;120155065.84;"2024-06-15T23:59:59.999Z"
"2024-06-14T00:00:00.000Z";"2024-06-14T23:59:59.999Z";"2024-06-14T06:48:00.000Z";"2024-06-14T18:11:00.000Z";"2781";3467.9700789665;3528.6022273996;3366.2238154223;3480.2719181115;15793876595.6;418158547241.71;120151113.79;"2024-06-14T23:59:59.999Z"
"2024-06-13T00:00:00.000Z";"2024-06-13T23:59:59.999Z";"2024-06-13T00:00:00.000Z";"2024-06-13T16:04:00.000Z";"2781";3559.7253193077;3559.7253193077;3431.333461594;3469.2812508702;14472382154.39;416843127562.2;120152589.95;"2024-06-13T23:59:59.999Z"
"2024-06-12T00:00:00.000Z";"2024-06-12T23:59:59.999Z";"2024-06-12T13:08:00.000Z";"2024-06-12T01:43:00.000Z";"2781";3497.8969024022;3652.4922770084;3463.7849882587;3559.6176452473;17142905350.79;427703371598.31;120154301.45;"2024-06-12T23:59:59.999Z"
"2024-06-11T00:00:00.000Z";"2024-06-11T23:59:59.999Z";"2024-06-11T00:20:00.000Z";"2024-06-11T17:29:00.000Z";"2781";3666.3587754205;3669.8909148257;3434.7489274403;3498.3305497967;19184721538.17;420344372329.54;120155704.66;"2024-06-11T23:59:59.999Z"
"2024-06-10T00:00:00.000Z";"2024-06-10T23:59:59.999Z";"2024-06-10T15:55:00.000Z";"2024-06-10T08:00:00.000Z";"2781";3705.8772936141;3711.4286970156;3648.1646308746;3666.7175217484;10377300126.33;440571392781.79;120154167.91;"2024-06-10T23:59:59.999Z"
"2024-06-09T00:00:00.000Z";"2024-06-09T23:59:59.999Z";"2024-06-09T21:52:00.000Z";"2024-06-09T03:00:00.000Z";"2781";3680.9360010653;3719.3677636813;3668.1236382175;3705.903804425;7910768788.46;445269327128.79;120151345.16;"2024-06-09T23:59:59.999Z"
"2024-06-08T00:00:00.000Z";"2024-06-08T23:59:59.999Z";"2024-06-08T08:00:00.000Z";"2024-06-08T13:33:00.000Z";"2781";3677.4003240497;3707.4972781583;3669.6378711189;3680.9498987428;9096091805.12;442263268173.62;120149222.44;"2024-06-08T23:59:59.999Z"
"2024-06-07T00:00:00.000Z";"2024-06-07T23:59:59.999Z";"2024-06-07T12:04:00.000Z";"2024-06-07T18:15:00.000Z";"2781";3811.6661034756;3838.452027748;3615.2803367293;3678.6291223463;18220286186.1;441985672709.24;120149560.61;"2024-06-07T23:59:59.999Z"
"2024-06-06T00:00:00.000Z";"2024-06-06T23:59:59.999Z";"2024-06-06T02:32:00.000Z";"2024-06-06T20:03:00.000Z";"2781";3864.2633264755;3878.0522687844;3761.7752839845;3811.6058513145;13606583872.52;457968115122.12;120149064.13;"2024-06-06T23:59:59.999Z"
"2024-06-05T00:00:00.000Z";"2024-06-05T23:59:59.999Z";"2024-06-05T20:02:00.000Z";"2024-06-05T05:45:00.000Z";"2781";3812.5608058887;3887.4859360656;3778.6556903891;3864.26094797;15480034433.97;464284892747.17;120148357.79;"2024-06-05T23:59:59.999Z"
"2024-06-04T00:00:00.000Z";"2024-06-04T23:59:59.999Z";"2024-06-04T17:19:00.000Z";"2024-06-04T00:21:00.000Z";"2781";3766.4762099946;3831.3650348755;3738.1343373477;3812.5159093596;13331489270.76;458066873796.56;120146771.98;"2024-06-04T23:59:59.999Z"
"2024-06-03T00:00:00.000Z";"2024-06-03T23:59:59.999Z";"2024-06-03T13:51:00.000Z";"2024-06-03T17:13:00.000Z";"2781";3780.854358203;3848.6029277224;3758.919920666;3766.389156937;14082454300.19;452514901426.29;120145551.24;"2024-06-03T23:59:59.999Z"
"2024-06-02T00:00:00.000Z";"2024-06-02T23:59:59.999Z";"2024-06-02T01:04:00.000Z";"2024-06-02T18:06:00.000Z";"2781";3813.2757144186;3834.9118506426;3752.4145919784;3780.8958883416;11126903059.46;454246781835.3;120143951.29;"2024-06-02T23:59:59.999Z"
"2024-06-01T00:00:00.000Z";"2024-06-01T23:59:59.999Z";"2024-06-01T22:28:00.000Z";"2024-06-01T00:26:00.000Z";"2781";3759.8843164812;3829.2947365755;3749.8400407537;3813.1988663448;8661024535.04;458134916872.79;120142090.73;"2024-06-01T23:59:59.999Z"
"2024-05-31T00:00:00.000Z";"2024-05-31T23:59:59.999Z";"2024-05-31T12:39:00.000Z";"2024-05-31T16:19:00.000Z";"2781";3746.8616075985;3843.8575892177;3723.8351968874;3760.0266864262;15290700646.46;451715442766.51;120140782.2;"2024-05-31T23:59:59.999Z"
"2024-05-30T00:00:00.000Z";"2024-05-30T23:59:59.999Z";"2024-05-30T17:38:00.000Z";"2024-05-30T08:25:00.000Z";"2781";3763.3575456841;3823.6433955281;3702.2635549334;3746.8497204402;15065849796.65;450146821807.33;120139697.95;"2024-05-30T23:59:59.999Z"
"2024-05-29T00:00:00.000Z";"2024-05-29T23:59:59.999Z";"2024-05-29T04:28:00.000Z";"2024-05-29T20:11:00.000Z";"2781";3840.2350977618;3880.6483838846;3742.0412308946;3763.1964574929;17411416735.59;452123742604.49;120138396.93;"2024-05-29T23:59:59.999Z"
"2024-05-28T00:00:00.000Z";"2024-05-28T23:59:59.999Z";"2024-05-28T10:18:00.000Z";"2024-05-28T18:53:00.000Z";"2781";3892.0969133499;3924.8956458281;3771.2138970567;3840.2564321309;19846044323.95;461356751458.46;120137632.13;"2024-05-28T23:59:59.999Z"
"2024-05-27T00:00:00.000Z";"2024-05-27T23:59:59.999Z";"2024-05-27T15:48:00.000Z";"2024-05-27T00:05:00.000Z";"2781";3826.127215448;3973.5564375729;3821.9303895218;3892.0067337073;18949181813.45;467573109133.61;120136767.77;"2024-05-27T23:59:59.999Z"
"2024-05-26T00:00:00.000Z";"2024-05-26T23:59:59.999Z";"2024-05-26T16:50:00.000Z";"2024-05-26T02:47:00.000Z";"2781";3749.1799031489;3879.4707596807;3732.022855265;3825.8975522959;14650794791.3;459651311321.1;120134874.1;"2024-05-26T23:59:59.999Z"
"2024-05-25T00:00:00.000Z";"2024-05-25T23:59:59.999Z";"2024-05-25T04:49:00.000Z";"2024-05-25T01:00:00.000Z";"2781";3726.9756960247;3776.0064706466;3710.5283440936;3749.2365712546;10000027763.62;450399344706.75;120132764.06;"2024-05-25T23:59:59.999Z"
"2024-05-24T00:00:00.000Z";"2024-05-24T23:59:59.999Z";"2024-05-24T00:48:00.000Z";"2024-05-24T08:28:00.000Z";"2781";3776.9923096617;3825.1226266863;3631.9903104065;3726.9345506864;22257061429.03;447725879132.23;120131150.74;"2024-05-24T23:59:59.999Z"
"2024-05-23T00:00:00.000Z";"2024-05-23T23:59:59.999Z";"2024-05-23T12:26:00.000Z";"2024-05-23T20:01:00.000Z";"2781";3737.1783711697;3943.5538773174;3552.6426887874;3776.9272979593;45623656317.06;453729882488.28;120129946.08;"2024-05-23T23:59:59.999Z"
"2024-05-22T00:00:00.000Z";"2024-05-22T23:59:59.999Z";"2024-05-22T03:25:00.000Z";"2024-05-22T12:54:00.000Z";"2781";3789.3727450695;3810.9483895819;3655.0752310347;3737.2178676292;25155809460.99;448941674043;120128511.26;"2024-05-22T23:59:59.999Z"
"2024-05-21T00:00:00.000Z";"2024-05-21T23:59:59.999Z";"2024-05-21T16:32:00.000Z";"2024-05-21T05:34:00.000Z";"2781";3663.0113273344;3837.3727651291;3628.0965152614;3789.3128212647;37643853966.74;455207680322.76;120127448.78;"2024-05-21T23:59:59.999Z"
"2024-05-20T00:00:00.000Z";"2024-05-20T23:59:59.999Z";"2024-05-20T23:30:00.000Z";"2024-05-20T01:34:00.000Z";"2781";3071.858800454;3690.8057880142;3050.2978204766;3663.8555706363;31228143947.79;440024925188.83;120126553.23;"2024-05-20T23:59:59.999Z"
"2024-05-19T00:00:00.000Z";"2024-05-19T23:59:59.999Z";"2024-05-19T02:50:00.000Z";"2024-05-19T21:35:00.000Z";"2781";3122.8246688908;3137.1484010623;3056.754317396;3071.8429493039;8747800800.03;369005020735.37;120124343.18;"2024-05-19T23:59:59.999Z"
"2024-05-18T00:00:00.000Z";"2024-05-18T23:59:59.999Z";"2024-05-18T11:50:00.000Z";"2024-05-18T01:23:00.000Z";"2781";3094.5533606111;3146.7905877177;3087.7043891359;3122.9490620548;9407051320.37;375120780067.35;120122267.45;"2024-05-18T23:59:59.999Z"
"2024-05-17T00:00:00.000Z";"2024-05-17T23:59:59.999Z";"2024-05-17T16:02:00.000Z";"2024-05-17T01:26:00.000Z";"2781";2945.1370791205;3120.3017235837;2934.1124973326;3094.1187606136;14449438097.3;371718713354.4;120120311.41;"2024-05-17T23:59:59.999Z"
"2024-05-16T00:00:00.000Z";"2024-05-16T23:59:59.999Z";"2024-05-16T00:12:00.000Z";"2024-05-16T22:12:00.000Z";"2781";3036.0142297058;3041.807099496;2925.0873652579;2945.1310661054;13035465175.78;353765184523.58;120118410.46;"2024-05-16T23:59:59.999Z"
"2024-05-15T00:00:00.000Z";"2024-05-15T23:59:59.999Z";"2024-05-15T23:47:00.000Z";"2024-05-15T00:55:00.000Z";"2781";2881.2246343025;3041.6023150821;2864.7354452775;3037.0566448959;14666902956.29;364676122807.42;120116737.02;"2024-05-15T23:59:59.999Z"
"2024-05-14T00:00:00.000Z";"2024-05-14T23:59:59.999Z";"2024-05-14T01:41:00.000Z";"2024-05-14T17:40:00.000Z";"2781";2949.2131761383;2959.5465554562;2863.5458419329;2881.1580525016;12444516140.08;346078259351.88;120114986.95;"2024-05-14T23:59:59.999Z"
"2024-05-13T00:00:00.000Z";"2024-05-13T23:59:59.999Z";"2024-05-13T09:28:00.000Z";"2024-05-13T03:16:00.000Z";"2781";2928.8140505568;2994.8692125741;2865.1344806789;2949.3595613636;13352264795.07;354239638473.92;120113269.99;"2024-05-13T23:59:59.999Z"
"2024-05-12T00:00:00.000Z";"2024-05-12T23:59:59.999Z";"2024-05-12T16:22:00.000Z";"2024-05-12T07:35:00.000Z";"2781";2911.6582202981;2953.0474655271;2902.2019506494;2928.7020128967;5908941395.24;351783417609.47;120111216.19;"2024-05-12T23:59:59.999Z"
"2024-05-11T00:00:00.000Z";"2024-05-11T23:59:59.999Z";"2024-05-11T15:20:00.000Z";"2024-05-11T11:18:00.000Z";"2781";2909.8455099469;2942.1786639261;2888.0833685797;2911.6020562027;6795916454.2;349716696912.99;120109116.68;"2024-05-11T23:59:59.999Z"
"2024-05-10T00:00:00.000Z";"2024-05-10T23:59:59.999Z";"2024-05-10T07:04:00.000Z";"2024-05-10T17:52:00.000Z";"2781";3036.2312579481;3052.7294586006;2881.0006336126;2909.791147181;12278653601.04;349493716675.52;120107309.99;"2024-05-10T23:59:59.999Z"
"2024-05-09T00:00:00.000Z";"2024-05-09T23:59:59.999Z";"2024-05-09T22:49:00.000Z";"2024-05-09T11:05:00.000Z";"2781";2973.9716830647;3057.9583614477;2951.2239595125;3036.0205832059;10861947178.55;364667292116.55;120105242.7;"2024-05-09T23:59:59.999Z"
"2024-05-08T00:00:00.000Z";"2024-05-08T23:59:59.999Z";"2024-05-08T03:46:00.000Z";"2024-05-08T20:46:00.000Z";"2781";3006.315714983;3037.196015902;2938.4727608189;2973.6572439316;11791662157.83;357183876075.5;120103321.13;"2024-05-08T23:59:59.999Z"
"2024-05-07T00:00:00.000Z";"2024-05-07T23:59:59.999Z";"2024-05-07T09:21:00.000Z";"2024-05-07T23:58:00.000Z";"2781";3062.7509501405;3129.0812896364;3003.0136161586;3006.5771141232;11743187337.02;361063137871.36;120101536.93;"2024-05-07T23:59:59.999Z"
"2024-05-06T00:00:00.000Z";"2024-05-06T23:59:59.999Z";"2024-05-06T08:28:00.000Z";"2024-05-06T19:17:00.000Z";"2781";3137.5101427056;3220.152341996;3048.2386139593;3062.7286748572;13008587254.71;367835153604.59;120099596.6;"2024-05-06T23:59:59.999Z"
"2024-05-05T00:00:00.000Z";"2024-05-05T23:59:59.999Z";"2024-05-05T08:51:00.000Z";"2024-05-05T03:31:00.000Z";"2781";3117.6368718395;3170.0551194299;3075.5861688348;3137.2489184783;8783447638.67;376807893129.84;120097745.02;"2024-05-05T23:59:59.999Z"
"2024-05-04T00:00:00.000Z";"2024-05-04T23:59:59.999Z";"2024-05-04T11:02:00.000Z";"2024-05-04T02:08:00.000Z";"2781";3103.6195720379;3167.5411454897;3096.2676040184;3117.5765307871;8283229638.23;374415036159.29;120095781.37;"2024-05-04T23:59:59.999Z"
"2024-05-03T00:00:00.000Z";"2024-05-03T23:59:59.999Z";"2024-05-03T20:51:00.000Z";"2024-05-03T10:44:00.000Z";"2781";2988.1346227032;3127.155372633;2960.1821909195;3103.5421091631;12862183229.23;372726130111.2;120094013.28;"2024-05-03T23:59:59.999Z"
"2024-05-02T00:00:00.000Z";"2024-05-02T23:59:59.999Z";"2024-05-02T21:41:00.000Z";"2024-05-02T01:39:00.000Z";"2781";2969.7943398876;3015.0503704229;2894.3297806562;2988.1685074957;13163903902.94;358849990940.77;120091641.19;"2024-05-02T23:59:59.999Z"
"2024-05-01T00:00:00.000Z";"2024-05-01T23:59:59.999Z";"2024-05-01T00:12:00.000Z";"2024-05-01T08:22:00.000Z";"2781";3011.0156648257;3020.1734575542;2815.9232415551;2969.7847870643;20005057444.9;362491631190.64;120093782.41;"2024-05-01T23:59:59.999Z"
"2024-04-30T00:00:00.000Z";"2024-04-30T23:59:59.999Z";"2024-04-30T00:55:00.000Z";"2024-04-30T20:00:00.000Z";"2781";3215.381183457;3249.3784854073;2918.2288692534;3012.2867437495;18266894652.6;367513717992.83;120091410.32;"2024-04-30T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-04-29T23:59:59.999Z";"2024-04-29T01:37:00.000Z";"2024-04-29T13:51:00.000Z";"2781";3262.3408974317;3285.4686346124;3116.1999355619;3215.4289697146;15032246815.83;392453053426.48;120090639.08;"2024-04-29T23:59:59.999Z"
"2024-04-28T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-28T18:48:00.000Z";"2024-04-28T00:13:00.000Z";"2781";3252.245584617;3351.1765359736;3249.1492057664;3262.7747417145;11379192677.61;398178669381.67;120089647.01;"2024-04-28T23:59:59.999Z"
"2024-04-27T00:00:00.000Z";"2024-04-27T23:59:59.999Z";"2024-04-27T18:05:00.000Z";"2024-04-27T01:19:00.000Z";"2781";3129.72700153;3279.4512661088;3071.3399882045;3252.168175642;11820785576.93;396940718034.75;120088085.05;"2024-04-27T23:59:59.999Z"
"2024-04-26T00:00:00.000Z";"2024-04-26T23:59:59.999Z";"2024-04-26T14:14:00.000Z";"2024-04-26T15:35:00.000Z";"2781";3156.3841314689;3166.1886151238;3103.1040917462;3130.1647111846;10622333862.32;381981442515.81;120086297.59;"2024-04-26T23:59:59.999Z"
"2024-04-25T00:00:00.000Z";"2024-04-25T23:59:59.999Z";"2024-04-25T21:36:00.000Z";"2024-04-25T10:32:00.000Z";"2781";3139.6243321518;3190.9761980058;3074.8046229011;3156.5095419628;13989030260.49;385230800029.64;120084432.62;"2024-04-25T23:59:59.999Z"
"2024-04-24T00:00:00.000Z";"2024-04-24T23:59:59.999Z";"2024-04-24T12:11:00.000Z";"2024-04-24T19:03:00.000Z";"2781";3219.9569717245;3292.9217463608;3105.9821087742;3139.8052689528;14000234759.59;383182233749.96;120082707.1;"2024-04-24T23:59:59.999Z"
"2024-04-23T00:00:00.000Z";"2024-04-23T23:59:59.999Z";"2024-04-23T14:34:00.000Z";"2024-04-23T08:13:00.000Z";"2781";3201.5885876778;3264.4194413336;3154.5897433276;3219.9115412341;11054442653.07;392971157421.64;120081426.39;"2024-04-23T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-22T23:59:59.999Z";"2024-04-22T06:48:00.000Z";"2024-04-22T02:09:00.000Z";"2781";3147.6635901864;3236.6591436083;3131.3674931333;3201.6520567626;12063858732.96;384422319765.72;120080450.19;"2024-04-22T23:59:59.999Z"
"2024-04-21T00:00:00.000Z";"2024-04-21T23:59:59.999Z";"2024-04-21T03:09:00.000Z";"2024-04-21T16:41:00.000Z";"2781";3157.5710080198;3197.5064023833;3119.5521080817;3147.2884742744;9394387894.31;377899123113.36;120079237.78;"2024-04-21T23:59:59.999Z"
"2024-04-20T00:00:00.000Z";"2024-04-20T23:59:59.999Z";"2024-04-20T20:12:00.000Z";"2024-04-20T01:04:00.000Z";"2781";3059.4779479954;3170.6728002825;3021.7848379176;3157.6272042778;9918642130.05;379136308856.52;120077829.82;"2024-04-20T23:59:59.999Z"
"2024-04-19T00:00:00.000Z";"2024-04-19T23:59:59.999Z";"2024-04-19T07:06:00.000Z";"2024-04-19T02:43:00.000Z";"2781";3065.9530926436;3127.1150463702;2868.7958260107;3059.2784549759;20399982866.88;367361791165.13;120073358.07;"2024-04-19T23:59:59.999Z"
"2024-04-18T00:00:00.000Z";"2024-04-18T23:59:59.999Z";"2024-04-18T15:01:00.000Z";"2024-04-18T00:39:00.000Z";"2781";2984.7054426067;3094.8420765586;2956.12750822;3066.0276299664;15183777035.31;368135477475.74;120072116.68;"2024-04-18T23:59:59.999Z"
"2024-04-17T00:00:00.000Z";"2024-04-17T23:59:59.999Z";"2024-04-17T04:55:00.000Z";"2024-04-17T16:08:00.000Z";"2781";3084.9234891187;3123.6697722327;2918.5535921316;2984.7276279516;17711869374.77;358378757749.83;120071733.93;"2024-04-17T23:59:59.999Z"
"2024-04-16T00:00:00.000Z";"2024-04-16T23:59:59.999Z";"2024-04-16T07:38:00.000Z";"2024-04-16T04:47:00.000Z";"2781";3101.1405723394;3127.1609903532;2997.7547544466;3084.9201649655;19441391169.24;370408021051.68;120070407.7;"2024-04-16T23:59:59.999Z"
"2024-04-15T00:00:00.000Z";"2024-04-15T23:59:59.999Z";"2024-04-15T11:06:00.000Z";"2024-04-15T19:08:00.000Z";"2781";3156.8301726537;3277.5616257879;3026.5388522769;3101.6004461125;21925843181.29;372352323185.11;120069475.89;"2024-04-15T23:59:59.999Z"
"2024-04-14T00:00:00.000Z";"2024-04-14T23:59:59.999Z";"2024-04-14T23:23:00.000Z";"2024-04-14T00:27:00.000Z";"2781";3005.5476404634;3174.6666043521;2914.4228067827;3156.9419671803;25486284993.68;379048988304.69;120068405.52;"2024-04-14T23:59:59.999Z"
"2024-04-13T00:00:00.000Z";"2024-04-13T23:59:59.999Z";"2024-04-13T11:11:00.000Z";"2024-04-13T20:10:00.000Z";"2781";3242.9409291735;3299.663857998;2862.3936644865;3004.9004445232;29930408174.43;360877472068.23;120070454.78;"2024-04-13T23:59:59.999Z"
"2024-04-12T00:00:00.000Z";"2024-04-12T23:59:59.999Z";"2024-04-12T04:54:00.000Z";"2024-04-12T18:37:00.000Z";"2781";3505.3297357114;3552.5889905112;3103.4300830673;3243.0349552157;22104869556.28;389383039545.48;120070962.76;"2024-04-12T23:59:59.999Z"
"2024-04-11T00:00:00.000Z";"2024-04-11T23:59:59.999Z";"2024-04-11T08:51:00.000Z";"2024-04-11T16:40:00.000Z";"2781";3543.4521881895;3616.1942370001;3477.1712173302;3505.2478538631;14076734488.78;420886866941.55;120070549.33;"2024-04-11T23:59:59.999Z"
"2024-04-10T00:00:00.000Z";"2024-04-10T23:59:59.999Z";"2024-04-10T22:26:00.000Z";"2024-04-10T12:40:00.000Z";"2781";3505.1560355971;3561.5162685333;3415.1803358212;3543.7371333979;16872482725.98;425462971354.56;120070188.27;"2024-04-10T23:59:59.999Z"
"2024-04-09T00:00:00.000Z";"2024-04-09T23:59:59.999Z";"2024-04-09T02:29:00.000Z";"2024-04-09T17:13:00.000Z";"2781";3695.3418414;3724.9224713793;3455.1075967866;3505.1633552903;18279773833.41;420865715374.07;120070465.08;"2024-04-09T23:59:59.999Z"
"2024-04-08T00:00:00.000Z";"2024-04-08T23:59:59.999Z";"2024-04-08T23:02:00.000Z";"2024-04-08T03:12:00.000Z";"2781";3453.4987171847;3727.6165574482;3409.511800268;3695.2928436091;19055143128.58;443701699932.46;120070542.58;"2024-04-08T23:59:59.999Z"
"2024-04-07T00:00:00.000Z";"2024-04-07T23:59:59.999Z";"2024-04-07T23:47:00.000Z";"2024-04-07T00:31:00.000Z";"2781";3354.2137684538;3458.5082353432;3346.1147174127;3453.4945694385;9931108525.52;414660162811.1;120069586.46;"2024-04-07T23:59:59.999Z"
"2024-04-06T00:00:00.000Z";"2024-04-06T23:59:59.999Z";"2024-04-06T23:10:00.000Z";"2024-04-06T02:38:00.000Z";"2781";3318.8647857342;3397.5925346883;3308.98328885;3354.1838630574;8956926797.94;402735310353.76;120068468.55;"2024-04-06T23:59:59.999Z"
"2024-04-05T00:00:00.000Z";"2024-04-05T23:59:59.999Z";"2024-04-05T19:36:00.000Z";"2024-04-05T12:05:00.000Z";"2781";3330.0058288832;3345.6664651503;3214.2440765383;3318.8851690847;15214447091.66;399769846956.52;120068151.52;"2024-04-05T23:59:59.999Z"
"2024-04-04T00:00:00.000Z";"2024-04-04T23:59:59.999Z";"2024-04-04T18:05:00.000Z";"2024-04-04T04:24:00.000Z";"2781";3311.4953730026;3443.2074686844;3253.3192347733;3330.0405943762;14476330516.95;399909422386.95;120068237.67;"2024-04-04T23:59:59.999Z"
"2024-04-03T00:00:00.000Z";"2024-04-03T23:59:59.999Z";"2024-04-03T16:34:00.000Z";"2024-04-03T00:40:00.000Z";"2781";3277.3243304867;3368.1115876177;3205.6491168976;3311.4417832567;16010734587.12;397608893144.01;120069288.45;"2024-04-03T23:59:59.999Z"
"2024-04-02T00:00:00.000Z";"2024-04-02T23:59:59.999Z";"2024-04-02T00:07:00.000Z";"2024-04-02T16:05:00.000Z";"2781";3504.8183298742;3506.9628507527;3215.9851269793;3277.2346988709;22076539151;393510716982.21;120070727.61;"2024-04-02T23:59:59.999Z"
"2024-04-01T00:00:00.000Z";"2024-04-01T23:59:59.999Z";"2024-04-01T00:00:00.000Z";"2024-04-01T17:38:00.000Z";"2781";3647.819701525;3648.1292263639;3418.6952988898;3505.0300386444;16002098681.21;420826425525.22;120070824.2;"2024-04-01T23:59:59.999Z"
"2024-03-31T00:00:00.000Z";"2024-03-31T23:59:59.999Z";"2024-03-31T18:50:00.000Z";"2024-03-31T00:01:00.000Z";"2781";3507.9515480011;3655.2189960386;3507.2427813377;3647.8563802749;10499881424.22;437995776899.17;120070566.18;"2024-03-31T23:59:59.999Z"
"2024-03-30T00:00:00.000Z";"2024-03-30T23:59:59.999Z";"2024-03-30T12:01:00.000Z";"2024-03-30T04:02:00.000Z";"2781";3511.8276215146;3566.0845516891;3489.9020006972;3507.9443628819;9389066783.02;421201618786.64;120070534.9;"2024-03-30T23:59:59.999Z"
"2024-03-29T00:00:00.000Z";"2024-03-29T23:59:59.999Z";"2024-03-29T01:41:00.000Z";"2024-03-29T17:53:00.000Z";"2781";3561.0118151806;3583.7014391538;3475.7254720045;3511.8061663441;12712701619.31;421667718721.24;120070733.58;"2024-03-29T23:59:59.999Z"
"2024-03-28T00:00:00.000Z";"2024-03-28T23:59:59.999Z";"2024-03-28T14:52:00.000Z";"2024-03-28T02:46:00.000Z";"2781";3500.2161386197;3609.7052701898;3465.3323541462;3561.2940584236;16419674157.26;427577249073.79;120071842.29;"2024-03-28T23:59:59.999Z"
"2024-03-27T00:00:00.000Z";"2024-03-27T23:59:59.999Z";"2024-03-27T13:31:00.000Z";"2024-03-27T19:01:00.000Z";"2781";3587.3136178616;3664.3829870496;3460.3936465777;3500.1152241991;18753082144.63;420282205190.63;120073215.07;"2024-03-27T23:59:59.999Z"
"2024-03-26T00:00:00.000Z";"2024-03-26T23:59:59.999Z";"2024-03-26T07:30:00.000Z";"2024-03-26T16:45:00.000Z";"2781";3591.0852067538;3678.7898114046;3545.4287362414;3587.5050017026;18505553576.56;430743153736.45;120074016.28;"2024-03-26T23:59:59.999Z"
"2024-03-25T00:00:00.000Z";"2024-03-25T23:59:59.999Z";"2024-03-25T17:33:00.000Z";"2024-03-25T00:42:00.000Z";"2781";3454.8856636929;3657.1189175491;3421.7904966077;3590.883772924;18603921704.65;431196903141.81;120074261.21;"2024-03-25T23:59:59.999Z"
"2024-03-24T00:00:00.000Z";"2024-03-24T23:59:59.999Z";"2024-03-24T23:21:00.000Z";"2024-03-24T04:41:00.000Z";"2781";3336.6661018468;3470.3444800249;3301.277237526;3454.6364675678;12156660941.14;414841195862.23;120073784.27;"2024-03-24T23:59:59.999Z"
"2024-03-23T00:00:00.000Z";"2024-03-23T23:59:59.999Z";"2024-03-23T16:48:00.000Z";"2024-03-23T03:38:00.000Z";"2781";3335.5924585125;3433.758157177;3273.115385761;3336.59407842;13242137554.47;400644940935.81;120073429.2;"2024-03-23T23:59:59.999Z"
